,Age,Height,Weight,Overall,Potential,Growth,TotalStats,BaseStats,ValueEUR,WageEUR,ReleaseClause,IntReputation,ShootingTotal,PassingTotal,DribblingTotal,PhysicalityTotal,Crossing,ShortPassing,Curve,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,ShotPower,LongShots,Vision,Composure,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,STRating,LWRating,LFRating,CFRating,RFRating,RWRating,CAMRating,LMRating,CMRating,RMRating,LWBRating,CDMRating,RWBRating,LBRating,CBRating,RBRating,PreferredFoot_Left,PreferredFoot_Right,AttackingWorkRate_High,AttackingWorkRate_Low,AttackingWorkRate_Medium,DefensiveWorkRate_High,DefensiveWorkRate_Low,DefensiveWorkRate_Medium
12176,27,179,73,64,65,1,1603,346,625000,3000,891000,1,32,58,58,72,59,66,52,66,63,62,66,65,47,49,27,43,54,12,9,14,13,13,50,51,48,48,48,51,53,57,58,57,64,64,64,64,65,64,0,1,0,0,1,0,0,1
12177,24,175,70,64,71,7,1771,382,1200000,2000,2300000,1,58,62,67,61,62,64,55,62,64,74,77,80,62,60,61,63,59,14,14,6,14,5,63,65,63,63,63,65,66,67,66,67,66,64,66,65,60,65,0,1,0,0,1,0,0,1
12178,26,185,82,64,68,4,1361,287,725000,2000,1200000,1,30,43,38,64,36,54,29,42,46,50,43,35,60,50,23,38,58,5,11,6,9,10,44,39,40,40,40,39,42,44,48,44,56,60,56,59,66,59,0,1,0,0,1,0,0,1
12179,21,187,89,64,74,10,1618,352,1200000,850,2000000,1,44,54,57,74,48,64,44,57,57,55,70,56,59,49,45,45,58,10,8,11,11,14,55,53,52,52,52,53,55,57,57,57,61,62,61,62,66,62,0,1,0,0,1,0,0,1
12180,17,182,75,64,80,16,1669,374,1500000,500,3100000,1,62,57,65,72,50,60,58,60,62,83,85,76,60,68,59,62,61,9,13,12,7,13,66,64,64,64,64,64,66,66,61,66,53,53,53,51,49,51,0,1,1,0,0,0,0,1
12181,26,175,63,64,64,0,1713,353,650000,2000,845000,1,64,57,67,45,55,57,66,53,63,83,79,86,58,71,65,59,62,13,10,12,9,10,62,64,63,63,63,64,64,64,59,64,57,51,57,54,45,54,0,1,1,0,0,0,1,0
12182,24,182,67,64,69,5,1801,384,875000,4000,1600000,1,60,64,64,66,60,66,65,64,64,74,68,72,59,64,62,65,67,12,9,9,10,16,63,63,63,63,63,63,66,66,66,66,65,65,65,64,62,64,0,1,0,0,1,1,0,0
12183,23,187,76,64,73,9,1503,343,1200000,4000,2500000,1,29,51,54,68,53,59,19,53,56,76,80,59,54,51,26,48,58,10,8,14,7,14,52,52,51,51,51,52,53,57,55,57,63,62,63,64,66,64,0,1,0,0,1,0,0,1
12184,23,181,72,64,70,6,1703,369,925000,2000,2100000,1,55,61,66,61,63,64,50,60,66,77,70,71,60,55,46,62,64,7,8,9,9,13,63,64,63,63,63,64,66,66,63,66,62,60,62,61,59,61,1,0,1,0,0,0,0,1
12185,31,170,63,64,64,0,1670,349,400000,1000,840000,1,45,61,61,56,56,70,43,66,61,62,68,54,62,62,39,56,54,10,6,7,15,13,57,57,58,58,58,57,61,63,64,63,64,64,64,64,62,64,0,1,1,0,0,1,0,0
12186,24,188,82,64,70,6,1079,360,750000,1000,1500000,1,63,62,64,63,17,27,12,25,20,41,44,31,62,47,16,29,38,65,63,62,63,64,29,24,26,26,26,24,27,28,28,28,29,30,29,29,28,29,0,1,0,0,1,0,0,1
12187,22,175,71,64,71,7,1597,349,1200000,3000,1700000,1,55,53,68,57,55,56,50,50,64,91,88,91,55,60,45,53,53,8,12,7,12,15,62,64,62,62,62,64,63,65,55,65,50,46,50,48,42,48,0,1,0,0,1,0,1,0
12188,22,189,71,64,72,8,1582,335,1300000,4000,2600000,1,64,61,68,49,61,63,60,55,71,54,63,61,59,60,69,65,60,13,9,11,5,9,65,64,64,64,64,64,67,64,61,64,50,49,50,48,45,48,0,1,1,0,0,0,1,0
12189,23,192,83,64,70,6,1368,298,850000,3000,1400000,1,25,41,38,72,33,53,24,48,47,58,58,49,56,33,23,31,45,12,9,10,12,14,43,39,38,38,38,39,42,44,47,44,56,60,56,59,66,59,0,1,0,0,1,0,0,1
12190,27,184,79,64,67,3,1092,366,575000,1000,1000000,1,65,59,63,63,14,26,10,28,19,50,54,37,61,44,15,15,52,64,65,59,63,63,31,26,26,26,26,26,27,28,26,28,27,27,27,27,28,27,0,1,0,0,1,0,0,1
12191,26,178,73,64,65,1,1592,346,700000,1000,928000,1,55,57,70,56,57,60,63,53,66,77,73,83,56,54,58,57,65,7,7,12,8,7,60,64,62,62,62,64,65,65,58,65,52,49,52,50,44,50,0,1,1,0,0,0,1,0
12192,22,188,75,64,74,10,1035,359,1100000,8000,0,1,63,66,68,62,12,30,19,24,30,40,33,38,52,50,7,40,44,64,63,66,62,68,27,26,28,28,28,26,30,29,30,29,25,27,25,24,24,24,1,0,0,0,1,0,0,1
12193,33,183,70,64,64,0,1630,324,375000,4000,656000,1,67,58,61,64,57,56,67,58,64,45,47,51,60,68,63,60,65,14,12,9,8,11,64,59,61,61,61,59,62,60,58,60,46,47,46,44,44,44,0,1,0,0,1,0,1,0
12194,22,173,70,64,73,9,1569,347,1300000,7000,2500000,1,36,55,62,60,57,63,41,59,60,72,77,71,59,44,31,44,48,9,6,13,9,12,53,57,54,54,54,57,58,61,59,61,65,62,65,64,61,64,0,1,0,0,1,0,0,1
12195,25,173,73,64,69,5,1601,353,800000,500,1800000,1,42,59,61,58,65,62,38,57,58,73,74,64,61,43,42,59,49,6,13,6,11,8,56,60,58,58,58,60,61,64,61,64,65,62,65,64,60,64,1,0,1,0,0,0,0,1
12196,25,190,82,64,70,6,1078,358,725000,2000,1400000,1,63,57,65,61,17,26,18,21,20,47,49,39,62,43,20,18,44,64,63,57,61,65,30,26,26,26,26,26,27,28,25,28,27,25,27,27,26,27,0,1,0,0,1,0,0,1
12197,19,180,74,64,76,12,1691,363,1400000,1000,3200000,1,48,64,66,64,53,70,62,69,69,64,66,63,58,57,45,66,57,7,12,6,8,12,60,61,61,61,61,61,65,65,66,65,62,64,62,61,61,61,0,1,0,0,1,0,0,1
12198,22,178,76,64,70,6,1673,362,875000,9000,1800000,1,44,58,62,67,61,62,59,56,64,69,70,55,56,55,43,55,58,11,14,5,7,11,57,58,57,57,57,58,60,62,60,62,64,63,64,64,65,64,0,1,0,0,1,0,0,1
12199,21,178,68,64,75,11,1763,381,1300000,8000,0,1,59,58,69,62,44,65,44,61,65,80,73,80,63,68,65,64,63,6,11,13,7,10,64,64,64,64,64,64,67,66,66,66,63,63,63,62,60,62,0,1,1,0,0,0,0,1
12200,26,174,68,64,65,1,1800,385,675000,500,1500000,1,57,62,66,67,54,65,57,64,64,78,76,71,63,61,58,64,66,14,14,5,14,8,62,64,63,63,63,64,65,65,65,65,65,65,65,64,61,64,0,1,0,0,1,0,0,1
12201,24,180,76,64,69,5,1484,327,900000,500,2000000,1,65,44,63,55,24,55,41,33,64,75,73,55,56,61,58,57,70,8,13,8,10,15,66,60,64,64,64,60,63,60,54,60,44,42,44,43,39,43,0,1,0,0,1,0,0,1
12202,32,175,74,64,64,0,1592,337,475000,1000,641000,1,65,60,66,51,58,61,67,63,65,64,67,68,63,67,66,58,61,7,12,10,5,12,63,64,63,63,63,64,64,64,60,64,50,48,50,47,40,47,1,0,1,0,0,1,0,0
12203,24,180,74,64,69,5,1636,342,800000,2000,1200000,1,43,63,59,63,53,70,55,72,64,56,54,56,58,58,39,61,63,9,8,12,13,13,54,54,54,54,54,54,59,59,63,59,62,65,62,61,62,61,1,0,0,0,1,1,0,0
12204,23,181,72,64,69,5,1675,354,875000,900,1200000,1,51,65,65,59,55,68,64,67,65,67,66,71,60,64,50,69,64,9,6,10,10,8,58,61,61,61,61,61,65,65,66,65,60,60,60,58,53,58,1,0,0,0,1,0,0,1
12205,21,185,72,64,73,9,1682,363,1200000,7000,2500000,1,47,56,60,72,44,64,46,62,60,70,67,68,58,59,44,58,64,6,9,9,11,12,59,57,58,58,58,57,61,61,63,61,63,65,63,63,64,63,0,1,0,0,1,0,0,1
12206,22,188,75,64,72,8,920,345,1100000,10000,0,1,63,55,62,64,12,19,12,18,17,36,29,38,51,41,9,32,45,69,63,55,64,62,22,20,21,21,21,20,23,22,22,22,21,22,21,21,22,21,0,1,0,0,1,0,0,1
12207,33,177,73,64,64,0,1663,347,375000,2000,506000,1,53,65,68,61,58,69,62,68,71,57,55,68,61,66,59,66,62,6,6,7,15,15,59,62,61,61,61,62,64,64,64,64,59,60,59,56,52,56,1,0,1,0,0,0,0,1
12208,21,190,82,64,73,9,964,352,1100000,800,2100000,1,62,59,71,64,10,17,13,16,18,33,24,38,44,44,17,44,31,68,62,59,64,71,25,21,23,23,23,21,25,23,24,23,21,24,21,20,24,20,0,1,0,0,1,0,0,1
12209,24,181,75,64,69,5,1678,366,825000,950,1100000,1,44,53,65,64,58,57,55,46,63,81,83,74,58,45,42,50,49,16,15,14,9,7,57,60,58,58,58,60,60,63,58,63,65,60,65,64,61,64,0,1,0,0,1,0,0,1
12210,25,180,67,64,67,3,1598,343,775000,3000,1300000,1,59,57,67,47,64,62,60,34,66,81,74,80,57,63,60,64,48,15,13,11,7,9,61,65,63,63,63,65,65,65,58,65,54,48,54,52,43,52,1,0,0,0,1,0,0,1
12211,32,195,80,64,64,0,1118,351,300000,2000,375000,1,60,58,65,66,15,28,11,32,22,32,39,47,59,44,14,45,50,66,60,58,66,65,29,26,27,27,27,26,30,29,31,29,28,32,28,27,31,27,0,1,0,0,1,0,0,1
12212,23,172,70,64,72,8,1600,352,1200000,2000,0,1,33,52,61,65,60,53,58,50,58,81,82,75,60,33,35,48,52,8,13,6,12,6,52,56,53,53,53,56,56,60,56,60,64,60,64,64,62,64,0,1,0,0,1,0,0,1
12213,19,183,78,64,82,18,1614,361,1400000,10000,3500000,1,39,54,59,68,42,63,46,63,58,74,82,69,64,54,39,53,61,11,8,11,5,10,55,55,55,55,55,55,58,59,60,59,63,65,63,64,66,64,0,1,1,0,0,1,0,0
12214,18,188,78,64,76,12,1543,343,1300000,900,2200000,1,30,50,56,72,47,57,31,55,58,66,77,62,61,48,28,44,59,12,10,12,14,9,50,50,48,48,48,50,52,55,55,55,63,63,63,64,66,64,0,1,0,1,0,1,0,0
12215,21,183,75,64,76,12,1568,349,1400000,1000,2000000,1,58,56,66,61,52,59,46,53,63,83,82,80,58,60,61,62,60,7,12,13,12,6,62,64,63,63,63,64,65,65,59,65,51,47,51,48,41,48,0,1,1,0,0,0,0,1
12216,35,188,80,64,64,0,1077,370,60000,1000,87000,1,53,65,66,64,16,17,12,24,13,54,50,39,57,49,12,30,25,70,53,65,64,66,28,24,25,25,25,24,25,27,25,27,28,26,28,28,27,28,0,1,0,0,1,0,0,1
12217,24,191,87,64,68,4,1517,342,850000,4000,1400000,1,62,44,54,73,36,50,30,35,56,69,76,50,62,71,49,55,51,12,12,7,7,8,66,57,60,60,60,57,58,58,53,58,48,47,48,48,49,48,1,0,0,0,1,0,0,1
12218,20,188,82,64,72,8,1583,337,1300000,2000,2500000,1,63,56,63,64,49,60,49,53,63,65,67,64,62,64,62,59,64,11,9,14,6,14,66,62,63,63,63,62,64,63,58,63,47,45,47,44,42,44,1,0,0,0,1,0,0,1
12219,20,190,79,64,76,12,1127,360,1200000,5000,0,1,64,68,66,64,15,50,15,50,35,32,28,38,40,51,8,58,55,68,64,68,64,66,28,27,29,29,29,27,36,32,38,32,27,34,27,25,27,25,0,1,0,0,1,0,0,1
12220,21,183,74,64,75,11,1661,355,1300000,5000,2600000,1,45,59,60,60,60,64,48,58,58,69,73,55,61,62,48,58,55,7,12,9,12,6,58,58,58,58,58,58,60,62,62,62,64,63,64,64,62,64,0,1,0,0,1,0,0,1
12221,22,175,67,64,75,11,1614,344,1300000,2000,2300000,1,53,68,61,49,66,72,48,75,62,68,77,60,60,45,52,69,66,12,16,11,14,11,59,64,62,62,62,64,66,67,64,67,58,55,58,56,48,56,1,0,0,0,1,0,0,1
12222,21,175,72,64,75,11,1717,373,1300000,13000,0,1,59,61,67,59,58,64,50,61,63,81,80,82,58,68,60,63,64,14,11,7,8,7,64,65,64,64,64,65,66,67,63,67,60,57,60,58,53,58,0,1,0,0,1,0,0,1
12223,29,185,78,64,64,0,1731,368,525000,2000,761000,1,52,60,65,67,66,60,67,50,64,65,65,66,59,60,52,58,56,10,10,15,9,15,58,61,59,59,59,61,61,63,61,63,64,63,64,64,62,64,1,0,1,0,0,0,0,1
12224,25,170,65,64,67,3,1677,360,775000,500,1700000,1,60,65,64,53,68,66,61,55,61,72,74,65,50,66,55,68,48,7,14,14,11,8,62,64,63,63,63,64,65,66,63,66,60,55,60,58,50,58,1,0,1,0,0,0,0,1
12225,22,185,80,64,70,6,1670,367,925000,3000,1500000,1,58,61,60,72,54,66,42,64,64,58,61,53,63,64,61,64,56,10,10,9,8,13,63,60,62,62,62,60,64,63,66,63,62,64,62,61,62,61,0,1,0,0,1,0,0,1
12226,25,180,70,64,67,3,1719,369,700000,3000,1100000,1,57,59,60,72,54,65,58,57,64,59,64,58,63,71,56,53,56,8,15,10,7,7,60,57,58,58,58,57,60,60,62,60,63,65,63,63,64,63,1,0,1,0,0,0,0,1
12227,31,178,75,64,64,0,1728,377,425000,3000,659000,1,56,59,60,72,60,62,46,56,59,66,69,72,59,52,59,62,50,7,14,11,7,14,62,61,60,60,60,61,63,63,63,63,64,64,64,64,64,64,1,0,1,0,0,0,0,1
12228,29,180,72,64,64,0,1809,380,575000,4000,1000000,1,62,62,67,64,54,66,66,65,65,67,68,88,61,61,67,64,62,5,4,14,4,9,62,63,63,63,63,63,64,64,64,64,64,64,64,64,61,64,0,1,1,0,0,0,0,1
12229,24,178,70,64,68,4,1581,338,775000,2000,1000000,1,33,57,58,71,49,65,32,62,61,72,47,69,60,39,27,57,47,9,12,10,7,7,52,53,52,52,52,53,57,59,62,59,64,65,64,63,64,63,0,1,0,0,1,1,0,0
12230,24,176,68,64,70,6,1637,353,925000,4000,0,1,56,57,66,58,57,61,57,49,63,80,81,81,61,51,56,56,53,11,15,7,8,13,61,64,62,62,62,64,64,65,59,65,56,51,56,53,45,53,0,1,0,0,1,0,0,1
12231,26,167,56,64,65,1,1594,334,700000,500,1600000,1,57,60,68,41,63,62,62,53,64,82,75,83,57,63,56,61,62,9,13,15,7,9,61,64,63,63,63,64,65,65,58,65,52,46,52,49,40,49,1,0,0,0,1,0,1,0
12232,25,165,66,64,69,5,1824,392,850000,2000,1300000,1,61,58,71,70,58,62,63,58,71,71,70,75,69,67,59,57,60,7,6,11,11,7,67,66,65,65,65,66,67,68,66,68,67,66,67,67,66,67,0,1,1,0,0,1,0,0
12233,22,187,85,64,74,10,1652,363,1200000,2000,1900000,1,46,55,60,72,52,57,53,58,60,66,68,55,63,58,40,53,56,11,13,14,11,13,57,56,55,55,55,56,58,60,59,60,64,64,64,64,66,64,0,1,1,0,0,0,0,1
12234,31,180,74,64,64,0,1629,342,400000,5000,660000,1,46,50,48,75,54,53,66,52,45,58,62,54,59,70,63,39,52,11,11,12,10,15,54,49,49,49,49,49,50,52,53,52,61,61,61,62,64,62,1,0,1,0,0,0,0,1
12235,28,183,79,64,66,2,1397,314,600000,2000,945000,1,25,45,51,71,28,59,24,59,56,55,62,52,60,39,18,35,55,15,6,7,12,8,45,43,43,43,43,43,47,48,52,48,57,62,57,59,66,59,1,0,0,1,0,1,0,0
12236,19,173,58,64,80,16,1724,364,1500000,1000,0,1,50,64,70,46,58,68,60,65,67,80,76,85,58,58,42,67,65,13,6,13,9,8,59,64,62,62,62,64,66,66,64,66,63,62,63,62,58,62,0,1,0,0,1,0,1,0
12237,22,180,73,64,71,7,1768,372,1200000,1000,2100000,1,63,64,66,62,63,64,63,59,67,68,64,72,59,68,68,69,68,5,7,8,11,10,64,64,64,64,64,64,66,66,64,66,60,60,60,59,57,59,0,1,0,0,1,0,0,1
12238,20,180,77,64,74,10,1551,347,1200000,1000,1800000,1,38,54,55,66,53,64,38,63,60,67,75,65,58,51,33,41,45,8,9,8,6,12,53,52,50,50,50,52,54,56,57,56,63,64,63,64,66,64,0,1,0,0,1,0,0,1
12239,23,183,74,64,68,4,1603,357,775000,2000,1100000,1,40,54,59,71,56,58,49,45,58,75,77,69,63,59,46,59,53,14,11,16,7,10,54,56,54,54,54,56,57,60,58,60,65,61,65,64,62,64,0,1,0,0,1,0,0,1
12240,30,180,74,64,64,0,1763,355,550000,1000,688000,1,61,65,64,64,61,65,70,66,64,50,44,68,62,73,62,68,66,10,9,6,8,11,63,60,61,61,61,60,64,63,64,63,60,62,60,59,59,59,0,1,0,0,1,0,0,1
12241,29,182,73,64,64,0,1657,352,575000,3000,776000,1,62,63,65,58,58,64,58,60,64,63,68,72,61,60,67,67,58,15,11,9,11,7,61,64,63,63,63,64,64,64,63,64,56,55,56,53,47,53,1,0,0,0,1,0,1,0
12242,27,178,75,64,64,0,1538,337,625000,2000,781000,1,62,45,63,66,42,52,31,44,63,80,69,70,59,64,58,43,53,7,12,14,12,12,64,60,62,62,62,60,61,61,53,61,45,43,45,43,42,43,0,1,0,0,1,0,0,1
12243,29,175,69,64,64,0,1732,369,575000,3000,1000000,1,57,60,63,61,62,60,55,57,61,76,75,74,57,62,61,61,58,11,6,14,12,11,60,62,61,61,61,62,63,64,63,64,64,60,64,62,56,62,0,1,1,0,0,0,0,1
12244,25,183,73,64,65,1,1785,388,700000,2000,1300000,1,59,61,65,72,55,65,50,64,66,69,71,64,62,62,60,60,65,14,10,10,15,7,64,63,63,63,63,63,65,65,65,65,65,65,65,65,65,65,0,1,1,0,0,1,0,0
12245,19,178,71,64,79,15,1654,365,1400000,7000,0,1,56,60,61,60,44,71,35,64,65,74,70,67,58,56,62,67,50,15,6,13,9,13,60,61,61,61,61,61,66,64,66,64,62,64,62,61,59,61,0,1,1,0,0,1,0,0
12246,24,183,83,64,70,6,1579,345,925000,2000,1800000,1,64,48,65,61,41,53,51,43,63,81,78,72,61,68,61,52,63,6,9,15,11,10,66,62,63,63,63,62,63,62,54,62,46,44,46,44,42,44,0,1,0,0,1,0,0,1
12247,26,188,80,64,66,2,1469,303,725000,2000,1300000,1,67,51,60,58,42,65,46,43,65,41,34,34,59,71,62,45,61,7,12,10,12,11,66,57,60,60,60,57,60,56,54,56,41,44,41,40,44,40,0,1,0,0,1,0,0,1
12248,25,175,71,64,64,0,1700,352,575000,500,1200000,1,45,63,64,61,54,64,57,74,56,42,74,58,69,41,43,67,59,16,19,15,16,14,56,59,59,59,59,59,63,64,64,64,62,64,62,61,61,61,0,1,0,0,1,0,0,1
12249,24,177,78,64,68,4,1694,367,775000,3000,1400000,1,49,55,61,69,61,55,40,52,57,76,76,73,57,60,55,56,56,9,15,7,15,14,58,59,58,58,58,59,60,63,60,63,65,61,65,64,60,64,1,0,1,0,0,0,0,1
12250,24,174,74,64,67,3,1669,368,800000,3000,1500000,1,62,53,65,67,53,57,48,44,61,94,92,86,58,70,58,56,54,9,15,11,7,11,66,65,64,64,64,65,64,66,57,66,54,46,54,52,43,52,0,1,1,0,0,0,0,1
12251,22,170,68,64,71,7,1601,333,1200000,3000,2000000,1,61,60,67,47,56,66,69,54,65,75,65,75,59,62,64,58,69,11,13,6,9,14,63,64,64,64,64,64,66,65,60,65,51,47,51,48,40,48,0,1,1,0,0,0,0,1
12252,22,185,80,64,71,7,975,343,1000000,2000,1700000,1,62,57,64,66,13,23,13,27,17,26,31,36,59,43,6,29,41,65,62,57,66,64,24,20,21,21,21,20,23,23,24,23,22,24,22,22,24,22,0,1,0,0,1,0,0,1
12253,21,178,70,64,75,11,1727,374,1300000,800,2100000,1,57,61,69,64,59,68,50,63,66,76,68,85,61,59,56,60,61,9,9,7,9,12,63,65,64,64,64,65,67,68,66,68,64,62,64,62,56,62,1,0,0,0,1,0,0,1
12254,23,185,78,64,72,8,1164,354,1100000,2000,1900000,1,58,57,67,62,12,31,27,30,27,40,42,39,57,43,13,33,36,69,58,57,62,67,31,28,29,29,29,28,31,31,32,31,30,31,30,29,30,29,0,1,0,0,1,0,0,1
12255,28,189,79,64,66,2,1095,361,500000,5000,863000,1,63,63,66,62,12,22,13,19,24,47,38,35,59,47,13,31,60,65,63,63,62,66,31,26,27,27,27,26,28,29,27,29,27,27,27,27,28,27,0,1,0,0,1,0,0,1
12256,30,185,83,64,64,0,1799,379,550000,2000,963000,1,59,59,63,79,45,68,50,64,65,55,54,60,62,69,61,58,63,7,16,16,10,14,64,59,61,61,61,59,63,62,64,62,64,64,64,64,64,64,0,1,0,0,1,1,0,0
12257,21,186,77,64,75,11,1482,324,1300000,9000,2400000,1,28,49,58,60,57,56,45,45,59,67,64,64,58,36,24,38,48,11,6,10,9,12,49,51,48,48,48,51,51,55,53,55,63,60,63,64,64,64,0,1,0,0,1,0,0,1
12258,36,183,80,64,64,0,1797,364,180000,500,387000,1,60,68,63,62,69,67,73,68,65,48,44,59,65,61,64,64,72,11,11,15,16,11,62,61,61,61,61,61,64,63,64,63,64,64,64,64,64,64,1,0,0,0,1,1,0,0
12259,23,178,63,64,70,6,1575,342,925000,9000,1900000,1,61,49,65,67,43,58,42,42,62,73,74,72,64,65,56,49,51,12,9,13,11,10,66,61,62,62,62,61,62,62,55,62,48,45,48,45,43,45,0,1,1,0,0,0,0,1
12260,19,181,74,64,75,11,1500,328,1200000,2000,2000000,1,27,50,55,66,43,61,28,63,64,66,69,67,54,42,27,39,46,15,14,13,10,6,47,48,46,46,46,48,51,53,55,53,61,63,61,63,66,63,0,1,0,0,1,0,0,1
12261,21,183,73,64,73,9,1586,344,1300000,2000,0,1,35,54,60,65,61,59,39,49,59,69,69,65,58,38,31,52,54,5,13,11,15,10,54,57,54,54,54,57,57,61,58,61,64,61,64,64,63,64,0,1,1,0,0,0,0,1
12262,18,193,72,64,81,17,944,335,1300000,500,2600000,1,60,58,67,58,14,30,12,29,19,19,25,40,58,44,8,30,36,70,60,58,58,67,25,21,22,22,22,21,25,24,27,24,23,27,23,23,25,23,0,1,0,0,1,0,0,1
12263,27,175,68,64,65,1,1748,366,600000,2000,1100000,1,51,62,66,56,61,67,49,63,64,71,69,78,63,56,45,59,63,15,14,11,12,10,60,63,61,61,61,63,64,65,65,65,65,65,65,65,62,65,0,1,0,1,0,0,0,1
12264,21,182,80,64,75,11,1599,345,1300000,1000,2100000,1,63,47,65,69,45,52,54,39,64,68,73,74,56,71,52,44,58,10,9,15,5,10,66,60,61,61,61,60,60,61,53,61,47,45,47,45,44,45,0,1,0,0,1,0,0,1
12265,25,177,70,64,67,3,1784,380,775000,500,1700000,1,64,61,66,59,62,62,68,61,65,70,71,65,55,70,68,55,58,11,9,7,12,10,64,64,63,63,63,64,65,66,64,66,64,62,64,64,60,64,1,0,1,0,0,0,0,1
12266,18,188,74,64,84,20,1608,351,1600000,2000,3800000,1,64,58,62,66,58,58,62,54,61,77,81,65,58,66,62,59,59,13,6,7,13,10,66,63,63,63,63,63,64,64,56,64,47,44,47,44,40,44,0,1,1,0,0,0,0,1
12267,27,192,78,64,67,3,1614,346,675000,10000,1300000,1,45,51,55,75,48,57,40,61,59,53,62,52,59,57,48,39,54,8,6,16,8,14,56,51,52,52,52,51,53,55,57,55,61,63,61,62,66,62,1,0,1,0,0,0,0,1
12268,21,172,66,64,74,10,1703,366,1300000,3000,2200000,1,53,58,66,57,62,60,57,55,65,77,75,72,60,63,53,56,63,15,10,14,7,12,61,63,61,61,61,63,63,65,61,65,64,60,64,63,59,63,1,0,0,0,1,0,0,1
12269,29,180,70,64,64,0,1624,342,575000,4000,0,1,65,48,63,65,31,59,39,40,62,69,69,70,61,66,63,54,62,12,9,13,15,10,64,60,63,63,63,60,63,60,57,60,47,47,47,46,46,46,0,1,0,0,1,0,0,1
12270,20,186,71,64,76,12,1666,365,1400000,2000,2500000,1,58,59,63,63,44,67,42,64,66,60,63,52,63,63,60,66,49,14,7,9,7,6,64,61,63,63,63,61,66,63,66,63,61,64,61,61,64,61,0,1,1,0,0,1,0,0
12271,21,176,70,64,73,9,1680,361,1300000,500,3100000,1,46,55,61,67,62,59,52,56,62,75,73,72,56,55,52,45,47,10,14,13,8,8,56,58,56,56,56,58,58,61,58,61,64,62,64,64,62,64,0,1,0,0,1,0,0,1
12272,22,188,81,64,75,11,1392,301,1200000,8000,2700000,1,26,45,45,76,35,64,25,53,52,49,48,41,59,35,25,28,55,10,6,7,13,11,44,42,41,41,41,42,45,48,52,48,59,63,59,60,66,60,0,1,0,0,1,1,0,0
12273,28,170,68,64,64,0,1825,388,575000,4000,1000000,1,58,64,68,70,62,66,56,66,64,66,70,80,62,60,59,65,63,15,7,6,10,7,63,64,63,63,63,64,64,64,64,64,64,64,64,64,64,64,0,1,0,0,1,1,0,0
12274,26,188,85,64,67,3,1495,332,675000,3000,1000000,1,35,45,48,73,41,55,33,46,48,63,71,51,60,39,32,39,45,8,13,7,11,14,50,47,46,46,46,47,48,51,52,51,61,61,61,63,66,63,0,1,0,0,1,0,0,1
12275,33,170,65,64,64,0,1878,381,350000,2000,613000,1,62,63,71,60,59,65,69,62,70,71,73,89,63,61,64,64,67,12,13,16,16,16,64,64,64,64,64,64,64,64,64,64,62,62,62,60,58,60,0,1,1,0,0,0,0,1
12276,32,173,67,64,64,0,1769,368,450000,700,608000,1,62,69,64,56,65,73,65,70,63,68,65,68,61,61,65,69,60,7,16,14,7,7,64,64,64,64,64,64,64,64,64,64,60,61,60,59,57,59,0,1,1,0,0,0,0,1
12277,20,194,70,64,76,12,1478,324,1300000,5000,2700000,1,35,46,56,69,29,59,28,52,58,53,55,48,59,49,28,43,54,12,13,5,10,11,50,47,48,48,48,47,51,52,55,52,59,62,59,60,66,60,0,1,0,0,1,1,0,0
12278,28,175,67,64,64,0,1765,370,525000,1000,761000,1,55,60,66,61,55,68,44,65,66,72,61,79,61,64,60,52,58,13,11,11,8,13,61,61,60,60,60,61,63,63,64,63,64,64,64,64,64,64,0,1,0,0,1,0,0,1
12279,30,188,86,64,64,0,1484,315,475000,2000,713000,1,39,49,36,79,32,67,32,66,31,51,47,33,59,57,40,32,57,9,11,11,11,14,49,41,43,43,43,41,45,47,53,47,56,63,56,58,64,58,0,1,0,1,0,1,0,0
12280,37,183,70,64,64,0,1160,349,60000,2000,105000,1,62,62,64,63,20,31,13,30,30,32,34,56,59,47,17,41,56,65,62,62,63,64,30,27,28,28,28,27,31,30,32,30,29,31,29,29,30,29,0,1,0,0,1,0,0,1
12281,23,194,80,64,75,11,1357,308,1200000,2000,1700000,1,25,41,45,69,27,56,23,52,50,63,65,34,59,33,23,28,50,10,14,8,7,9,45,42,42,42,42,42,45,47,49,47,58,60,58,60,66,60,0,1,0,1,0,0,0,1
12282,36,180,77,64,64,0,1558,332,130000,500,280000,1,34,51,57,69,55,56,45,58,57,59,58,57,67,35,35,40,48,8,6,11,16,14,52,52,51,51,51,52,54,57,57,57,64,64,64,64,64,64,1,0,0,1,0,0,0,1
12283,20,177,74,64,73,9,1639,346,1300000,950,2100000,1,59,59,64,57,60,62,63,48,60,78,73,77,59,62,64,62,62,9,8,13,14,9,61,63,62,62,62,63,64,65,59,65,54,49,54,51,43,51,1,0,1,0,0,0,0,1
12284,30,170,68,64,64,0,1645,352,500000,1000,625000,1,37,57,62,67,60,62,49,57,62,70,70,68,58,50,47,56,61,6,8,15,15,9,54,58,56,56,56,58,60,62,61,62,64,63,64,64,62,64,0,1,1,0,0,1,0,0
12285,19,176,78,63,75,12,1511,325,1100000,500,2600000,1,67,48,62,58,33,58,54,45,60,73,72,67,52,65,60,47,52,15,7,7,6,9,65,60,61,61,61,60,61,60,54,60,42,40,42,39,35,39,1,0,1,0,0,0,1,0
